frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,camera_id,camera_latitude,camera_longitude
152,5.067,11,2,car,0.8476,70,78,105,109,87,93,CAM_01,28.6139,77.209
152,5.067,19,2,car,0.8489,155,119,198,144,176,131,CAM_01,28.6139,77.209
152,5.067,54,2,car,0.7071,1,45,17,61,9,53,CAM_01,28.6139,77.209
152,5.067,40,2,car,0.566,13,41,33,58,23,49,CAM_01,28.6139,77.209
152,5.067,64,2,car,0.582,150,72,182,98,166,85,CAM_01,28.6139,77.209
152,5.067,57,2,car,0.3498,94,42,116,61,105,51,CAM_01,28.6139,77.209
152,5.067,73,2,car,0.3308,80,54,113,70,96,62,CAM_01,28.6139,77.209
152,5.067,74,2,car,0.5149,0,51,6,72,3,61,CAM_01,28.6139,77.209
152,5.067,52,7,truck,0.5109,148,33,174,59,161,46,CAM_01,28.6139,77.209
152,5.067,23,2,car,0.3563,25,38,42,54,33,46,CAM_01,28.6139,77.209
152,5.067,53,2,car,0.3356,84,68,110,93,97,80,CAM_01,28.6139,77.209
152,5.067,7,5,bus,0.4571,149,33,172,59,160,46,CAM_01,28.6139,77.209
153,5.1,5,2,car,0.75,52,120,99,143,75,131,CAM_01,28.6139,77.209
153,5.1,6,2,car,0.8132,137,85,176,119,156,102,CAM_01,28.6139,77.209
153,5.1,11,2,car,0.8117,70,78,105,109,87,93,CAM_01,28.6139,77.209
153,5.1,19,2,car,0.8441,155,119,199,144,177,131,CAM_01,28.6139,77.209
153,5.1,54,2,car,0.6907,1,44,17,61,9,52,CAM_01,28.6139,77.209
153,5.1,40,2,car,0.5306,13,41,33,58,23,49,CAM_01,28.6139,77.209
153,5.1,64,2,car,0.4913,150,72,182,98,166,85,CAM_01,28.6139,77.209
153,5.1,57,2,car,0.406,94,42,116,62,105,52,CAM_01,28.6139,77.209
153,5.1,73,2,car,0.3084,80,54,113,71,96,62,CAM_01,28.6139,77.209
153,5.1,74,2,car,0.4707,0,51,6,71,3,61,CAM_01,28.6139,77.209
153,5.1,23,2,car,0.3365,25,38,42,54,33,46,CAM_01,28.6139,77.209
153,5.1,53,2,car,0.6585,83,69,111,95,97,82,CAM_01,28.6139,77.209
154,5.133,5,2,car,0.8018,52,120,99,143,75,131,CAM_01,28.6139,77.209
154,5.133,6,2,car,0.8437,137,85,177,120,157,102,CAM_01,28.6139,77.209
154,5.133,11,2,car,0.8333,69,78,105,109,87,93,CAM_01,28.6139,77.209
154,5.133,19,2,car,0.8435,155,120,198,143,176,131,CAM_01,28.6139,77.209
154,5.133,54,2,car,0.6406,1,44,18,61,9,52,CAM_01,28.6139,77.209
154,5.133,40,2,car,0.6001,14,41,33,57,23,49,CAM_01,28.6139,77.209
154,5.133,64,2,car,0.5824,150,72,182,98,166,85,CAM_01,28.6139,77.209
154,5.133,57,2,car,0.4246,94,42,116,62,105,52,CAM_01,28.6139,77.209
154,5.133,73,2,car,0.3448,81,54,113,71,97,62,CAM_01,28.6139,77.209
154,5.133,74,2,car,0.6275,0,51,6,71,3,61,CAM_01,28.6139,77.209
154,5.133,23,2,car,0.3486,26,38,42,54,34,46,CAM_01,28.6139,77.209
154,5.133,53,2,car,0.6188,83,69,112,96,97,82,CAM_01,28.6139,77.209
154,5.133,78,2,car,0.3194,151,58,177,73,164,65,CAM_01,28.6139,77.209
154,5.133,7,5,bus,0.6004,149,33,172,59,160,46,CAM_01,28.6139,77.209
155,5.167,5,2,car,0.7955,53,121,100,143,76,132,CAM_01,28.6139,77.209
155,5.167,6,2,car,0.8646,137,85,177,120,157,102,CAM_01,28.6139,77.209
155,5.167,11,2,car,0.8308,69,79,105,110,87,94,CAM_01,28.6139,77.209
155,5.167,19,2,car,0.8387,155,121,198,143,176,132,CAM_01,28.6139,77.209
155,5.167,54,2,car,0.6459,1,44,18,61,9,52,CAM_01,28.6139,77.209
155,5.167,40,2,car,0.613,14,41,33,57,23,49,CAM_01,28.6139,77.209
155,5.167,64,2,car,0.643,150,72,182,99,166,85,CAM_01,28.6139,77.209
155,5.167,57,2,car,0.4289,93,42,116,62,104,52,CAM_01,28.6139,77.209
155,5.167,73,2,car,0.4416,81,55,112,71,96,63,CAM_01,28.6139,77.209
155,5.167,74,2,car,0.6415,0,51,6,71,3,61,CAM_01,28.6139,77.209
155,5.167,23,2,car,0.4353,26,38,42,55,34,46,CAM_01,28.6139,77.209
155,5.167,53,2,car,0.623,83,69,112,96,97,82,CAM_01,28.6139,77.209
155,5.167,78,2,car,0.3807,152,59,177,73,164,66,CAM_01,28.6139,77.209
155,5.167,79,2,car,0.3239,84,69,110,89,97,79,CAM_01,28.6139,77.209
155,5.167,7,5,bus,0.5981,149,33,173,59,161,46,CAM_01,28.6139,77.209
156,5.2,5,2,car,0.792,53,122,100,143,76,132,CAM_01,28.6139,77.209
156,5.2,6,2,car,0.827,137,86,177,121,157,103,CAM_01,28.6139,77.209
156,5.2,11,2,car,0.8182,69,79,105,110,87,94,CAM_01,28.6139,77.209
156,5.2,19,2,car,0.844,155,121,198,143,176,132,CAM_01,28.6139,77.209
156,5.2,54,2,car,0.6341,2,44,19,60,10,52,CAM_01,28.6139,77.209
156,5.2,40,2,car,0.6644,15,41,34,57,24,49,CAM_01,28.6139,77.209
156,5.2,64,2,car,0.6468,150,72,182,99,166,85,CAM_01,28.6139,77.209
156,5.2,57,2,car,0.389,93,42,116,62,104,52,CAM_01,28.6139,77.209
156,5.2,73,2,car,0.4989,81,55,112,71,96,63,CAM_01,28.6139,77.209
156,5.2,74,2,car,0.6888,0,51,7,71,3,61,CAM_01,28.6139,77.209
156,5.2,23,2,car,0.4554,26,38,43,55,34,46,CAM_01,28.6139,77.209
156,5.2,53,2,car,0.4914,83,69,112,97,97,83,CAM_01,28.6139,77.209
156,5.2,78,2,car,0.4197,151,59,177,74,164,66,CAM_01,28.6139,77.209
156,5.2,79,2,car,0.3242,85,69,108,87,96,78,CAM_01,28.6139,77.209
156,5.2,7,5,bus,0.6849,149,33,173,59,161,46,CAM_01,28.6139,77.209
157,5.233,5,2,car,0.7425,53,123,99,143,76,133,CAM_01,28.6139,77.209
157,5.233,6,2,car,0.8637,137,86,177,121,157,103,CAM_01,28.6139,77.209
157,5.233,11,2,car,0.825,69,79,105,110,87,94,CAM_01,28.6139,77.209
157,5.233,19,2,car,0.8308,156,122,198,143,177,132,CAM_01,28.6139,77.209
157,5.233,54,2,car,0.6321,2,45,19,61,10,53,CAM_01,28.6139,77.209
157,5.233,40,2,car,0.6761,15,41,34,57,24,49,CAM_01,28.6139,77.209
157,5.233,64,2,car,0.5776,151,73,183,99,167,86,CAM_01,28.6139,77.209
157,5.233,57,2,car,0.4013,93,42,116,62,104,52,CAM_01,28.6139,77.209
157,5.233,73,2,car,0.5198,81,55,111,71,96,63,CAM_01,28.6139,77.209
157,5.233,74,2,car,0.7501,0,51,7,71,3,61,CAM_01,28.6139,77.209
157,5.233,23,2,car,0.4093,26,39,43,55,34,47,CAM_01,28.6139,77.209
157,5.233,53,2,car,0.5059,84,69,110,93,97,81,CAM_01,28.6139,77.209
157,5.233,78,2,car,0.4326,152,59,177,73,164,66,CAM_01,28.6139,77.209
157,5.233,7,5,bus,0.6216,149,34,173,59,161,46,CAM_01,28.6139,77.209
158,5.267,5,2,car,0.7573,53,123,99,143,76,133,CAM_01,28.6139,77.209
158,5.267,6,2,car,0.8604,137,86,177,121,157,103,CAM_01,28.6139,77.209
158,5.267,11,2,car,0.8343,69,79,105,110,87,94,CAM_01,28.6139,77.209
158,5.267,19,2,car,0.8296,156,122,198,143,177,132,CAM_01,28.6139,77.209
158,5.267,54,2,car,0.6293,2,44,20,61,11,52,CAM_01,28.6139,77.209
158,5.267,40,2,car,0.6716,16,41,34,57,25,49,CAM_01,28.6139,77.209
158,5.267,64,2,car,0.6428,150,72,183,99,166,85,CAM_01,28.6139,77.209
158,5.267,57,2,car,0.3958,93,42,116,62,104,52,CAM_01,28.6139,77.209
158,5.267,73,2,car,0.4864,82,55,111,71,96,63,CAM_01,28.6139,77.209
158,5.267,74,2,car,0.7382,0,51,7,70,3,60,CAM_01,28.6139,77.209
158,5.267,23,2,car,0.332,27,38,43,55,35,46,CAM_01,28.6139,77.209
158,5.267,53,2,car,0.476,85,69,109,91,97,80,CAM_01,28.6139,77.209
158,5.267,78,2,car,0.456,152,59,177,73,164,66,CAM_01,28.6139,77.209
158,5.267,7,5,bus,0.6325,149,34,173,59,161,46,CAM_01,28.6139,77.209
158,5.267,79,2,car,0.3108,88,69,105,82,96,75,CAM_01,28.6139,77.209
159,5.3,5,2,car,0.7273,53,124,98,143,75,133,CAM_01,28.6139,77.209
159,5.3,6,2,car,0.8644,137,86,177,121,157,103,CAM_01,28.6139,77.209
159,5.3,11,2,car,0.8387,69,80,105,111,87,95,CAM_01,28.6139,77.209
159,5.3,19,2,car,0.8267,155,123,198,143,176,133,CAM_01,28.6139,77.209
159,5.3,54,2,car,0.6656,2,44,20,61,11,52,CAM_01,28.6139,77.209
159,5.3,40,2,car,0.6765,16,41,35,57,25,49,CAM_01,28.6139,77.209
159,5.3,64,2,car,0.6639,151,72,183,100,167,86,CAM_01,28.6139,77.209
159,5.3,57,2,car,0.447,93,43,116,62,104,52,CAM_01,28.6139,77.209
159,5.3,73,2,car,0.5449,82,55,111,71,96,63,CAM_01,28.6139,77.209
159,5.3,74,2,car,0.8048,0,51,7,70,3,60,CAM_01,28.6139,77.209
159,5.3,23,2,car,0.3187,27,39,43,54,35,46,CAM_01,28.6139,77.209
159,5.3,53,2,car,0.434,84,69,109,91,96,80,CAM_01,28.6139,77.209
159,5.3,78,2,car,0.4655,152,59,177,73,164,66,CAM_01,28.6139,77.209
159,5.3,7,5,bus,0.6717,148,34,173,60,160,47,CAM_01,28.6139,77.209
160,5.333,5,2,car,0.7217,53,124,98,143,75,133,CAM_01,28.6139,77.209
160,5.333,6,2,car,0.8558,137,87,178,122,157,104,CAM_01,28.6139,77.209
160,5.333,11,2,car,0.841,69,80,105,111,87,95,CAM_01,28.6139,77.209
160,5.333,19,2,car,0.8214,156,123,197,143,176,133,CAM_01,28.6139,77.209
160,5.333,54,2,car,0.6128,3,44,21,60,12,52,CAM_01,28.6139,77.209
160,5.333,40,2,car,0.6909,16,41,35,57,25,49,CAM_01,28.6139,77.209
160,5.333,64,2,car,0.6947,150,72,184,100,167,86,CAM_01,28.6139,77.209
160,5.333,57,2,car,0.5214,93,43,116,62,104,52,CAM_01,28.6139,77.209
160,5.333,73,2,car,0.4439,81,55,111,72,96,63,CAM_01,28.6139,77.209
160,5.333,74,2,car,0.8064,1,51,8,70,4,60,CAM_01,28.6139,77.209
160,5.333,23,2,car,0.3258,27,39,44,54,35,46,CAM_01,28.6139,77.209
160,5.333,53,2,car,0.5145,84,69,108,90,96,79,CAM_01,28.6139,77.209
160,5.333,78,2,car,0.4421,153,59,178,73,165,66,CAM_01,28.6139,77.209
160,5.333,7,5,bus,0.6535,149,34,173,60,161,47,CAM_01,28.6139,77.209
161,5.367,5,2,car,0.7359,54,125,98,143,76,134,CAM_01,28.6139,77.209
161,5.367,6,2,car,0.8454,137,87,177,122,157,104,CAM_01,28.6139,77.209
161,5.367,11,2,car,0.8302,69,80,104,111,86,95,CAM_01,28.6139,77.209
161,5.367,19,2,car,0.7974,156,124,197,143,176,133,CAM_01,28.6139,77.209
161,5.367,54,2,car,0.614,3,44,21,60,12,52,CAM_01,28.6139,77.209
161,5.367,40,2,car,0.6629,16,41,35,57,25,49,CAM_01,28.6139,77.209
161,5.367,64,2,car,0.665,150,73,184,100,167,86,CAM_01,28.6139,77.209
161,5.367,57,2,car,0.5285,93,43,116,62,104,52,CAM_01,28.6139,77.209
161,5.367,73,2,car,0.4202,80,55,112,73,96,64,CAM_01,28.6139,77.209
161,5.367,74,2,car,0.7939,1,51,8,70,4,60,CAM_01,28.6139,77.209
161,5.367,23,2,car,0.3172,28,39,44,54,36,46,CAM_01,28.6139,77.209
161,5.367,53,2,car,0.5606,84,69,108,90,96,79,CAM_01,28.6139,77.209
161,5.367,78,2,car,0.4291,153,59,178,73,165,66,CAM_01,28.6139,77.209
161,5.367,7,5,bus,0.6102,149,34,173,60,161,47,CAM_01,28.6139,77.209
162,5.4,5,2,car,0.7283,53,125,98,143,75,134,CAM_01,28.6139,77.209
162,5.4,6,2,car,0.8202,137,87,178,123,157,105,CAM_01,28.6139,77.209
162,5.4,11,2,car,0.8309,68,80,104,111,86,95,CAM_01,28.6139,77.209
162,5.4,19,2,car,0.8043,157,125,197,143,177,134,CAM_01,28.6139,77.209
162,5.4,54,2,car,0.5568,3,44,22,60,12,52,CAM_01,28.6139,77.209
162,5.4,40,2,car,0.5789,17,41,35,57,26,49,CAM_01,28.6139,77.209
162,5.4,64,2,car,0.669,150,72,184,100,167,86,CAM_01,28.6139,77.209
162,5.4,57,2,car,0.5076,93,43,116,62,104,52,CAM_01,28.6139,77.209
162,5.4,73,2,car,0.3575,79,55,113,75,96,65,CAM_01,28.6139,77.209
162,5.4,74,2,car,0.7434,1,50,8,70,4,60,CAM_01,28.6139,77.209
162,5.4,53,2,car,0.5877,84,69,108,90,96,79,CAM_01,28.6139,77.209
162,5.4,78,2,car,0.3562,152,59,178,73,165,66,CAM_01,28.6139,77.209
162,5.4,7,5,bus,0.6558,149,34,173,60,161,47,CAM_01,28.6139,77.209
163,5.433,5,2,car,0.692,53,127,96,143,74,135,CAM_01,28.6139,77.209
163,5.433,6,2,car,0.8424,137,87,178,123,157,105,CAM_01,28.6139,77.209
163,5.433,11,2,car,0.8141,68,81,104,112,86,96,CAM_01,28.6139,77.209
163,5.433,19,2,car,0.8119,158,125,198,143,178,134,CAM_01,28.6139,77.209
163,5.433,54,2,car,0.5398,3,43,22,60,12,51,CAM_01,28.6139,77.209
163,5.433,40,2,car,0.599,17,41,35,57,26,49,CAM_01,28.6139,77.209
163,5.433,64,2,car,0.5768,150,73,184,101,167,87,CAM_01,28.6139,77.209
163,5.433,57,2,car,0.4982,93,43,116,62,104,52,CAM_01,28.6139,77.209
163,5.433,73,2,car,0.4117,79,55,113,75,96,65,CAM_01,28.6139,77.209
163,5.433,74,2,car,0.751,1,50,9,70,5,60,CAM_01,28.6139,77.209
163,5.433,53,2,car,0.6002,84,69,108,90,96,79,CAM_01,28.6139,77.209
163,5.433,78,2,car,0.3558,152,59,178,74,165,66,CAM_01,28.6139,77.209
163,5.433,7,5,bus,0.6839,148,34,174,60,161,47,CAM_01,28.6139,77.209
164,5.467,5,2,car,0.6844,52,127,95,143,73,135,CAM_01,28.6139,77.209
164,5.467,6,2,car,0.844,137,87,178,123,157,105,CAM_01,28.6139,77.209
164,5.467,11,2,car,0.8156,68,81,104,112,86,96,CAM_01,28.6139,77.209
164,5.467,19,2,car,0.7923,158,125,198,142,178,133,CAM_01,28.6139,77.209
164,5.467,54,2,car,0.5713,3,43,22,60,12,51,CAM_01,28.6139,77.209
164,5.467,40,2,car,0.6433,17,41,35,57,26,49,CAM_01,28.6139,77.209
164,5.467,64,2,car,0.5782,150,73,184,102,167,87,CAM_01,28.6139,77.209
164,5.467,57,2,car,0.5137,93,43,116,62,104,52,CAM_01,28.6139,77.209
164,5.467,73,2,car,0.4091,79,55,113,76,96,65,CAM_01,28.6139,77.209
164,5.467,74,2,car,0.7616,1,50,9,69,5,59,CAM_01,28.6139,77.209
164,5.467,53,2,car,0.5193,83,69,109,91,96,80,CAM_01,28.6139,77.209
164,5.467,78,2,car,0.3462,152,59,178,74,165,66,CAM_01,28.6139,77.209
164,5.467,7,5,bus,0.7104,148,34,173,60,160,47,CAM_01,28.6139,77.209
165,5.5,5,2,car,0.6287,51,128,93,143,72,135,CAM_01,28.6139,77.209
165,5.5,6,2,car,0.827,137,88,178,124,157,106,CAM_01,28.6139,77.209
165,5.5,11,2,car,0.8315,68,81,104,113,86,97,CAM_01,28.6139,77.209
165,5.5,19,2,car,0.7866,158,126,198,143,178,134,CAM_01,28.6139,77.209
165,5.5,54,2,car,0.5186,4,43,23,60,13,51,CAM_01,28.6139,77.209
165,5.5,40,2,car,0.6158,17,41,35,57,26,49,CAM_01,28.6139,77.209
165,5.5,64,2,car,0.5503,150,73,184,102,167,87,CAM_01,28.6139,77.209
165,5.5,57,2,car,0.4498,93,43,116,62,104,52,CAM_01,28.6139,77.209
165,5.5,73,2,car,0.3117,79,56,112,76,95,66,CAM_01,28.6139,77.209
165,5.5,74,2,car,0.768,1,49,9,69,5,59,CAM_01,28.6139,77.209
165,5.5,53,2,car,0.485,81,70,112,96,96,83,CAM_01,28.6139,77.209
165,5.5,78,2,car,0.3515,152,60,178,74,165,67,CAM_01,28.6139,77.209
165,5.5,7,5,bus,0.7201,148,34,174,61,161,47,CAM_01,28.6139,77.209
166,5.533,5,2,car,0.6217,51,129,92,143,71,136,CAM_01,28.6139,77.209
166,5.533,6,2,car,0.8215,137,88,178,124,157,106,CAM_01,28.6139,77.209
166,5.533,11,2,car,0.8426,68,81,104,113,86,97,CAM_01,28.6139,77.209
166,5.533,19,2,car,0.7465,159,127,199,143,179,135,CAM_01,28.6139,77.209
166,5.533,54,2,car,0.5274,3,43,23,59,13,51,CAM_01,28.6139,77.209
166,5.533,40,2,car,0.5829,18,41,36,56,27,48,CAM_01,28.6139,77.209
166,5.533,64,2,car,0.5422,150,73,184,102,167,87,CAM_01,28.6139,77.209
166,5.533,57,2,car,0.453,93,43,116,63,104,53,CAM_01,28.6139,77.209
166,5.533,73,2,car,0.3537,80,56,112,76,96,66,CAM_01,28.6139,77.209
166,5.533,74,2,car,0.7881,1,49,9,69,5,59,CAM_01,28.6139,77.209
166,5.533,53,2,car,0.5969,80,70,113,98,96,84,CAM_01,28.6139,77.209
166,5.533,78,2,car,0.394,152,60,178,74,165,67,CAM_01,28.6139,77.209
166,5.533,7,5,bus,0.7131,148,34,174,61,161,47,CAM_01,28.6139,77.209
167,5.567,5,2,car,0.6358,52,130,91,143,71,136,CAM_01,28.6139,77.209
167,5.567,6,2,car,0.8429,137,89,178,124,157,106,CAM_01,28.6139,77.209
167,5.567,11,2,car,0.8459,68,82,104,113,86,97,CAM_01,28.6139,77.209
167,5.567,19,2,car,0.7378,159,128,198,143,178,135,CAM_01,28.6139,77.209
167,5.567,54,2,car,0.4096,4,43,23,59,13,51,CAM_01,28.6139,77.209
167,5.567,40,2,car,0.5583,18,41,36,56,27,48,CAM_01,28.6139,77.209
167,5.567,64,2,car,0.5025,150,73,184,102,167,87,CAM_01,28.6139,77.209
167,5.567,57,2,car,0.4704,93,43,116,63,104,53,CAM_01,28.6139,77.209
167,5.567,73,2,car,0.4838,80,56,112,76,96,66,CAM_01,28.6139,77.209
167,5.567,74,2,car,0.7998,1,49,10,69,5,59,CAM_01,28.6139,77.209
167,5.567,53,2,car,0.6014,80,70,113,99,96,84,CAM_01,28.6139,77.209
167,5.567,78,2,car,0.3785,152,60,178,74,165,67,CAM_01,28.6139,77.209
167,5.567,7,5,bus,0.7125,148,34,174,61,161,47,CAM_01,28.6139,77.209
168,5.6,5,2,car,0.6582,53,130,91,143,72,136,CAM_01,28.6139,77.209
168,5.6,6,2,car,0.831,137,89,178,125,157,107,CAM_01,28.6139,77.209
168,5.6,11,2,car,0.8245,67,82,104,114,85,98,CAM_01,28.6139,77.209
168,5.6,19,2,car,0.6752,159,128,198,143,178,135,CAM_01,28.6139,77.209
168,5.6,54,2,car,0.5606,5,43,24,59,14,51,CAM_01,28.6139,77.209
168,5.6,40,2,car,0.5837,19,41,36,56,27,48,CAM_01,28.6139,77.209
168,5.6,64,2,car,0.6214,150,74,184,103,167,88,CAM_01,28.6139,77.209
168,5.6,57,2,car,0.4736,92,43,116,63,104,53,CAM_01,28.6139,77.209
168,5.6,73,2,car,0.347,80,56,112,76,96,66,CAM_01,28.6139,77.209
168,5.6,74,2,car,0.7919,1,49,10,68,5,58,CAM_01,28.6139,77.209
168,5.6,53,2,car,0.5849,80,70,113,99,96,84,CAM_01,28.6139,77.209
168,5.6,78,2,car,0.527,153,60,178,75,165,67,CAM_01,28.6139,77.209
168,5.6,7,5,bus,0.6561,148,34,174,61,161,47,CAM_01,28.6139,77.209
169,5.633,5,2,car,0.5623,53,131,90,143,71,137,CAM_01,28.6139,77.209
169,5.633,6,2,car,0.8245,136,89,179,126,157,107,CAM_01,28.6139,77.209
169,5.633,11,2,car,0.836,67,82,104,114,85,98,CAM_01,28.6139,77.209
169,5.633,19,2,car,0.7144,160,129,198,143,179,136,CAM_01,28.6139,77.209
169,5.633,54,2,car,0.551,6,43,25,59,15,51,CAM_01,28.6139,77.209
169,5.633,40,2,car,0.5499,19,41,36,56,27,48,CAM_01,28.6139,77.209
169,5.633,64,2,car,0.5799,150,74,184,103,167,88,CAM_01,28.6139,77.209
169,5.633,57,2,car,0.4754,92,43,116,64,104,53,CAM_01,28.6139,77.209
169,5.633,73,2,car,0.3813,80,56,112,77,96,66,CAM_01,28.6139,77.209
169,5.633,74,2,car,0.757,1,49,10,68,5,58,CAM_01,28.6139,77.209
169,5.633,53,2,car,0.5173,80,70,113,100,96,85,CAM_01,28.6139,77.209
169,5.633,78,2,car,0.4976,153,60,178,75,165,67,CAM_01,28.6139,77.209
169,5.633,7,5,bus,0.6645,148,34,174,61,161,47,CAM_01,28.6139,77.209
170,5.667,5,2,car,0.6295,53,132,89,143,71,137,CAM_01,28.6139,77.209
170,5.667,6,2,car,0.8314,136,89,179,126,157,107,CAM_01,28.6139,77.209
170,5.667,11,2,car,0.8509,67,82,104,114,85,98,CAM_01,28.6139,77.209
170,5.667,19,2,car,0.7115,160,130,198,143,179,136,CAM_01,28.6139,77.209
170,5.667,54,2,car,0.4958,6,43,25,59,15,51,CAM_01,28.6139,77.209
170,5.667,40,2,car,0.5015,20,41,36,56,28,48,CAM_01,28.6139,77.209
170,5.667,64,2,car,0.6296,150,74,184,103,167,88,CAM_01,28.6139,77.209
170,5.667,57,2,car,0.5139,93,43,116,63,104,53,CAM_01,28.6139,77.209
170,5.667,73,2,car,0.4224,80,56,112,77,96,66,CAM_01,28.6139,77.209
170,5.667,74,2,car,0.7713,1,49,10,68,5,58,CAM_01,28.6139,77.209
170,5.667,53,2,car,0.4661,80,70,112,100,96,85,CAM_01,28.6139,77.209
170,5.667,78,2,car,0.5104,153,61,178,75,165,68,CAM_01,28.6139,77.209
170,5.667,7,5,bus,0.6656,148,34,174,61,161,47,CAM_01,28.6139,77.209
171,5.7,5,2,car,0.635,53,132,88,143,70,137,CAM_01,28.6139,77.209
171,5.7,6,2,car,0.8225,137,90,179,126,158,108,CAM_01,28.6139,77.209
171,5.7,11,2,car,0.8382,67,82,104,114,85,98,CAM_01,28.6139,77.209
171,5.7,19,2,car,0.6933,161,130,198,143,179,136,CAM_01,28.6139,77.209
171,5.7,54,2,car,0.5294,6,43,25,59,15,51,CAM_01,28.6139,77.209
171,5.7,40,2,car,0.4562,20,41,37,55,28,48,CAM_01,28.6139,77.209
171,5.7,64,2,car,0.5548,150,74,184,103,167,88,CAM_01,28.6139,77.209
171,5.7,57,2,car,0.5568,93,43,116,63,104,53,CAM_01,28.6139,77.209
171,5.7,73,2,car,0.4053,80,56,112,78,96,67,CAM_01,28.6139,77.209
171,5.7,74,2,car,0.7955,1,49,11,68,6,58,CAM_01,28.6139,77.209
171,5.7,53,2,car,0.454,80,71,112,100,96,85,CAM_01,28.6139,77.209
171,5.7,78,2,car,0.4794,153,60,179,75,166,67,CAM_01,28.6139,77.209
171,5.7,7,5,bus,0.6714,148,34,174,61,161,47,CAM_01,28.6139,77.209
172,5.733,5,2,car,0.58,53,133,87,143,70,138,CAM_01,28.6139,77.209
172,5.733,6,2,car,0.8343,137,90,180,127,158,108,CAM_01,28.6139,77.209
172,5.733,11,2,car,0.8608,67,83,104,115,85,99,CAM_01,28.6139,77.209
172,5.733,19,2,car,0.715,163,131,198,143,180,137,CAM_01,28.6139,77.209
172,5.733,54,2,car,0.5442,7,43,26,59,16,51,CAM_01,28.6139,77.209
172,5.733,40,2,car,0.4565,21,41,37,55,29,48,CAM_01,28.6139,77.209
172,5.733,64,2,car,0.5724,150,75,184,104,167,89,CAM_01,28.6139,77.209
172,5.733,57,2,car,0.5021,93,43,116,63,104,53,CAM_01,28.6139,77.209
172,5.733,74,2,car,0.7791,1,48,11,68,6,58,CAM_01,28.6139,77.209
172,5.733,53,2,car,0.4753,80,71,112,100,96,85,CAM_01,28.6139,77.209
172,5.733,78,2,car,0.5219,153,61,179,75,166,68,CAM_01,28.6139,77.209
172,5.733,7,5,bus,0.6432,148,35,174,61,161,48,CAM_01,28.6139,77.209
173,5.767,5,2,car,0.5054,54,134,86,143,70,138,CAM_01,28.6139,77.209
173,5.767,6,2,car,0.8339,137,90,180,127,158,108,CAM_01,28.6139,77.209
173,5.767,11,2,car,0.8623,66,83,104,115,85,99,CAM_01,28.6139,77.209
173,5.767,19,2,car,0.7396,163,131,199,143,181,137,CAM_01,28.6139,77.209
173,5.767,54,2,car,0.3889,8,43,26,59,17,51,CAM_01,28.6139,77.209
173,5.767,40,2,car,0.4129,21,41,37,55,29,48,CAM_01,28.6139,77.209
173,5.767,64,2,car,0.5604,150,75,184,104,167,89,CAM_01,28.6139,77.209
173,5.767,57,2,car,0.4414,92,43,116,64,104,53,CAM_01,28.6139,77.209
173,5.767,74,2,car,0.7864,1,48,11,68,6,58,CAM_01,28.6139,77.209
173,5.767,53,2,car,0.4917,80,71,112,100,96,85,CAM_01,28.6139,77.209
173,5.767,78,2,car,0.4915,154,61,179,75,166,68,CAM_01,28.6139,77.209
173,5.767,7,5,bus,0.6327,148,35,174,61,161,48,CAM_01,28.6139,77.209
174,5.8,5,2,car,0.4112,54,135,85,143,69,139,CAM_01,28.6139,77.209
174,5.8,6,2,car,0.8312,137,91,180,128,158,109,CAM_01,28.6139,77.209
174,5.8,11,2,car,0.8539,66,83,104,115,85,99,CAM_01,28.6139,77.209
174,5.8,19,2,car,0.6856,164,132,199,143,181,137,CAM_01,28.6139,77.209
174,5.8,54,2,car,0.3349,6,40,27,59,16,49,CAM_01,28.6139,77.209
174,5.8,40,2,car,0.5186,21,41,37,54,29,47,CAM_01,28.6139,77.209
174,5.8,64,2,car,0.6018,150,75,184,104,167,89,CAM_01,28.6139,77.209
174,5.8,57,2,car,0.4298,93,43,116,64,104,53,CAM_01,28.6139,77.209
174,5.8,74,2,car,0.7394,1,48,12,67,6,57,CAM_01,28.6139,77.209
174,5.8,53,2,car,0.4352,80,71,112,100,96,85,CAM_01,28.6139,77.209
174,5.8,78,2,car,0.4756,153,61,179,76,166,68,CAM_01,28.6139,77.209
174,5.8,7,5,bus,0.6533,148,35,174,61,161,48,CAM_01,28.6139,77.209
174,5.8,73,2,car,0.3858,81,56,111,77,96,66,CAM_01,28.6139,77.209
175,5.833,5,2,car,0.415,55,136,83,143,69,139,CAM_01,28.6139,77.209
175,5.833,6,2,car,0.8525,138,92,180,128,159,110,CAM_01,28.6139,77.209
175,5.833,11,2,car,0.8248,66,83,104,116,85,99,CAM_01,28.6139,77.209
175,5.833,19,2,car,0.6867,165,133,198,143,181,138,CAM_01,28.6139,77.209
175,5.833,54,2,car,0.4662,7,42,27,58,17,50,CAM_01,28.6139,77.209
175,5.833,40,2,car,0.5617,22,41,38,54,30,47,CAM_01,28.6139,77.209
175,5.833,64,2,car,0.5988,151,76,183,104,167,90,CAM_01,28.6139,77.209
175,5.833,57,2,car,0.3802,92,43,116,64,104,53,CAM_01,28.6139,77.209
175,5.833,74,2,car,0.7228,1,48,12,67,6,57,CAM_01,28.6139,77.209
175,5.833,53,2,car,0.6207,81,72,112,101,96,86,CAM_01,28.6139,77.209
175,5.833,78,2,car,0.4889,153,61,180,76,166,68,CAM_01,28.6139,77.209
